SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
0.067,8,1.067,,,,,,,,,0,0,0,0,11,4,59,1,,,,,,,0,a,a,1,1.21675657676,1.0,0.732751441363,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,0,a,s,0,1.35006839498,-1.0,1.54923058859,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,90,s,s,1,0.916797126128,-1.0,0.707760648379,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,0,a,a,1,1.25849226931,-1.0,1.2660112255,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,0,a,s,0,2.891651065,-0.625024795911,1.12441694245,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,0,4,4,1,,,,,,,0,a,s,0,1.43342525379,-0.703150988022,1.21594398541,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,1,0,5,1,,,,,,,90,s,s,1,1.07510390775,1.0,1.04944071387,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,1,1,6,4,,,,,,,0,a,a,1,1.75841688086,-1.0,1.51604202249,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,1,2,7,1,,,,,,,0,a,a,1,2.17506098445,0.214282444495,1.55769270253,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,1,3,8,4,,,,,,,90,s,a,0,2.68336013099,-1.0,1.22438524722,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,1,4,9,4,,,,,,,0,a,s,0,1.08345021218,-1.0,0.807762316549,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,2,0,10,1,,,,,,,0,a,s,0,1.44175166849,1.0,0.941086004437,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,2,1,11,2,,,,,,,90,s,a,0,1.14179253866,-1.0,1.43270729901,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,2,2,12,4,,,,,,,90,s,s,1,3.59163066199,-1.0,0.899384637693,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,2,3,13,3,,,,,,,0,a,s,0,4.41655395825,-1.0,0.79940061363,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,2,4,14,0,,,,,,,90,s,s,1,1.10013576339,1.0,0.857741977706,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,3,0,15,3,,,,,,,0,a,a,1,5.40814253102,-1.0,2.84925484122,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,3,1,16,2,,,,,,,90,s,s,1,3.88322969292,-0.875028610666,0.774450562494,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,3,2,17,0,,,,,,,0,a,a,1,1.2334472608,1.0,0.816098034511,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,3,3,18,3,,,,,,,0,a,s,0,1.98336353149,-1.0,0.899429229164,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,3,4,19,2,,,,,,,0,a,s,0,2.76675195721,-1.0,1.20764131005,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,4,0,20,4,,,,,,,0,a,a,1,1.02511750976,-1.0,0.774400517389,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,4,1,21,3,,,,,,,90,s,s,1,1.06677749305,-1.0,0.749432180542,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,4,2,22,2,,,,,,,90,s,a,0,0.950206403977,-1.0,0.891014593922,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,4,3,23,3,,,,,,,90,s,s,1,0.641771044929,-1.0,0.991113144283,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,4,4,24,0,,,,,,,0,a,a,1,1.62508934334,0.380941481651,3.44926677505,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,5,0,25,4,,,,,,,90,s,s,1,1.16687058978,-1.0,0.940985593426,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,5,1,26,1,,,,,,,0,a,a,1,1.46674470709,1.0,1.37441341363,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,5,2,27,2,,,,,,,0,a,s,0,0.858437476341,-1.0,1.43273873761,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,5,3,28,1,,,,,,,0,a,a,1,3.70826815707,0.325398641947,1.25776308647,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,5,4,29,4,,,,,,,90,s,s,1,1.30013557091,-1.0,0.974382039197,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,6,0,30,0,,,,,,,0,a,a,1,1.25844286581,1.0,0.841071183387,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,6,1,31,1,,,,,,,0,a,a,1,0.908442801653,1.0,0.816129473102,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,6,2,32,4,,,,,,,0,a,s,0,0.575156198471,-1.0,0.857778228326,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,6,3,33,3,,,,,,,90,s,s,1,0.925123540832,-1.0,0.82444337653,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,6,4,34,3,,,,,,,90,s,s,1,0.62517243105,-1.0,0.832761450384,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,7,0,35,4,,,,,,,0,a,a,1,0.558522296377,-1.0,0.891069771858,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,7,1,36,1,,,,,,,90,s,s,1,1.6667275121,1.0,1.12441373443,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,7,2,37,0,,,,,,,0,a,a,1,0.825124439078,1.0,0.907783232837,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,7,3,38,0,,,,,,,90,s,s,1,0.800106057126,1.0,1.04111750719,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,7,4,39,2,,,,,,,0,a,a,1,0.950144168398,-1.0,0.941083438022,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,8,0,40,0,,,,,,,90,s,s,1,0.76678596222,1.0,0.899445269262,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,8,1,41,1,,,,,,,90,s,s,1,0.891844508576,1.0,0.691053924242,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,8,2,42,3,,,,,,,0,a,a,1,0.583476838741,-1.0,0.874299528934,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,8,3,43,3,,,,,,,90,s,s,1,0.900124406998,-1.0,1.69103852575,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,8,4,44,3,,,,,,,90,s,a,0,0.950152509249,-1.0,0.866065505193,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,9,0,45,4,,,,,,,90,s,s,1,0.850162389949,-1.0,0.999375719399,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,9,1,46,0,,,,,,,0,a,a,1,1.26677120533,1.0,0.691086646041,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,9,2,47,1,,,,,,,0,a,s,0,1.00013826564,0.952361333639,0.891069130255,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,9,3,48,2,,,,,,,90,s,s,1,0.708443314936,-1.0,0.866087319725,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,9,4,49,4,,,,,,,90,s,a,0,0.433494226206,-1.0,0.866127740771,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,10,0,50,0,,,,,,,0,a,a,1,1.21676972964,1.0,0.891088699174,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,10,1,51,0,,,,,,,90,s,s,1,0.750006095237,1.0,0.866200883617,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,10,2,52,2,,,,,,,90,s,s,1,0.650130823037,-1.0,1.15775051104,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,10,3,53,4,,,,,,,0,a,a,1,0.941844701058,-1.0,0.93272301831,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,1,0,1,0,10,4,54,3,,,,,,,0,a,s,0,0.69178920232,-1.0,1.09110101797,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,11,0,55,0,,,,,,,0,a,a,1,1.59175384994,1.0,0.999401383555,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,11,1,56,2,,,,,,,90,s,a,0,1.60008283106,1.0,0.874429774528,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,1,0,1,0,11,2,57,1,,,,,,,0,a,s,0,1.25007282204,1.0,0.699458293821,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,1,0,1,0,11,3,58,2,,,,,,,90,s,s,1,1.22511635487,-1.0,0.807784131082,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,1,0,1,0,11,4,59,0,,,,,,,0,a,a,1,1.04177162237,1.0,0.90774762382,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,90,s,a,0,0.666864494538,-1.0,1.18255138926,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,90,s,s,1,1.00848007884,1.0,0.857721125579,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,0,a,a,1,1.30842894301,1.0,0.666116705184,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,0,3,3,3,,,,,,,90,s,s,1,1.22511025963,-1.0,0.73276234863,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,0,4,4,0,,,,,,,90,s,s,1,1.14184547098,1.0,0.89935127429,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,1,0,5,2,,,,,,,90,s,a,0,1.8000354807,-0.492210269322,1.24108844253,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,1,1,6,4,,,,,,,90,s,s,1,1.10011523206,-1.0,1.54935570136,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,1,2,7,0,,,,,,,90,s,s,1,0.883464519946,1.0,1.06607782399,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,1,3,8,1,,,,,,,90,s,s,1,1.06678968352,1.0,0.732764273441,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,1,4,9,2,,,,,,,0,a,a,1,0.85014121702,-1.0,1.14936057755,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,2,0,10,2,,,,,,,0,a,s,0,0.916773065981,-0.992217898833,0.891091265589,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,2,1,11,3,,,,,,,0,a,s,0,0.891792859462,-1.0,0.774450562494,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,2,2,12,4,,,,,,,0,a,a,1,0.350146029049,-1.0,1.0161087493,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,2,3,13,4,,,,,,,0,a,s,0,0.891892308067,-1.0,1.0159951854,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,2,4,14,4,,,,,,,90,s,a,0,0.433501925453,-1.0,1.21606781497,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,3,0,15,0,,,,,,,90,s,s,1,2.03339484176,1.0,1.17438633794,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,3,1,16,1,,,,,,,0,a,s,0,1.45012171226,1.0,0.757754104019,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,3,2,17,0,,,,,,,0,a,s,0,2.99168353016,0.166674296178,0.891071055066,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,3,3,18,0,,,,,,,0,a,a,1,0.691815828882,1.0,0.841117058066,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,3,4,19,1,,,,,,,0,a,a,1,1.4168096374,0.682520790417,0.59110294278,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,4,0,20,1,,,,,,,0,a,s,0,0.775119113765,0.936491950866,0.782797187722,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,4,1,21,4,,,,,,,0,a,s,0,0.866765815857,-1.0,0.932811559649,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,4,2,22,3,,,,,,,90,s,s,1,0.875119177926,-1.0,0.69945316099,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,4,3,23,1,,,,,,,90,s,s,1,0.916750609844,1.0,1.13279340226,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,4,4,24,3,,,,,,,0,a,a,1,2.0167667141,-1.0,0.857707651896,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,5,0,25,1,,,,,,,90,s,s,1,0.766944759187,1.0,0.65762603988,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,5,1,26,3,,,,,,,0,a,s,0,0.77511654735,-1.0,0.799458357982,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,5,2,27,3,,,,,,,90,s,a,0,0.958489510418,-1.0,0.74941870686,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,5,3,28,1,,,,,,,90,s,s,1,1.01664192214,1.0,0.716239764814,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,5,4,29,2,,,,,,,0,a,s,0,0.716812075499,-1.0,0.899416076284,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,6,0,30,3,,,,,,,0,a,s,0,0.683474015683,-1.0,0.699462143445,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,6,1,31,2,,,,,,,90,s,a,0,0.391820769232,-1.0,0.757841682953,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,6,2,32,2,,,,,,,90,s,s,1,0.675186097213,-1.0,0.732715190743,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,6,3,33,0,,,,,,,0,a,s,0,1.61672667802,0.952361333639,0.774440617633,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,6,4,34,4,,,,,,,0,a,s,0,1.14162604245,-1.0,1.03288348345,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,7,0,35,0,,,,,,,0,a,a,1,0.983420634238,0.952361333639,0.682798727571,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,7,1,36,1,,,,,,,90,s,s,1,1.41674130659,-1.0,0.824449150966,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,7,2,37,4,,,,,,,0,a,s,0,1.81679449555,-1.0,0.974373698346,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,7,3,38,3,,,,,,,90,s,a,0,0.775136116269,-1.0,0.824427015631,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,7,4,39,1,,,,,,,90,s,a,0,0.925154658622,-1.0,3.90753846095,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,8,0,40,2,,,,,,,0,a,s,0,2.78333164378,-1.0,0.64112751621,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,8,1,41,4,,,,,,,0,a,a,1,0.658487713927,-1.0,1.52436234196,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,8,2,42,3,,,,,,,0,a,s,0,1.09179074217,-1.0,0.68273617119,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,8,3,43,2,,,,,,,0,a,a,1,0.833434172081,-1.0,0.674469104847,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,8,4,44,2,,,,,,,90,s,s,1,1.10832487486,-1.0,1.77445409132,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,9,0,45,4,,,,,,,0,a,a,1,0.891650423394,-0.992217898833,1.29942018255,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,9,1,46,0,,,,,,,90,s,s,1,1.26674554117,1.0,1.14110217286,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,9,2,47,2,,,,,,,90,s,a,0,0.958435615689,-1.0,0.79112424403,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,9,3,48,4,,,,,,,0,a,s,0,3.20833969591,-1.0,0.66604709116,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,9,4,49,4,,,,,,,90,s,s,1,0.666800334147,-0.97659266041,0.65776238071,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,10,0,50,1,,,,,,,0,a,s,0,1.02512713381,1.0,1.27438383569,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,10,1,51,0,,,,,,,0,a,a,1,0.808479629718,1.0,0.674430929415,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,10,2,52,3,,,,,,,90,s,s,1,1.10843587233,-1.0,0.707782783714,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,10,3,53,2,,,,,,,0,a,s,0,0.650188567388,-1.0,0.657722601268,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.017,2,1.017,,,,,,,,,2,0,2,0,10,4,54,3,,,,,,,0,a,a,1,1.15847263624,-1.0,0.841043915221,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,2,0,2,0,11,0,55,2,,,,,,,90,s,s,1,0.666870268973,-1.0,0.791048534769,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,11,1,56,0,,,,,,,90,s,s,1,1.17510589672,1.0,1.25773164788,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,11,2,57,4,,,,,,,90,s,s,1,0.625206436057,-1.0,0.916044524745,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.133,16,1.133,,,,,,,,,2,0,2,0,11,3,58,0,,,,,,,0,a,a,1,0.833437700902,1.0,0.841102621979,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.067,8,1.067,,,,,,,,,2,0,2,0,11,4,59,1,,,,,,,0,a,s,0,0.733461696888,1.0,0.774448958484,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.0083,1,1.0083,,,,,,,,,3,0,3,0,0,0,0,4,,,,,,,90,s,s,1,0.858480463803,-1.0,0.557633995768,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
0.033,4,1.033,,,,,,,,,3,0,3,0,0,1,1,2,,,,,,,0,a,s,0,0.508354645277,-1.0,0.73290863432,,,34,f,22,r,120.030804893,MaskierungsExperimentExpra,2017_Jan_20_0919,
