SOA,nFrames,MaskOnsetTime,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,WarEsEinFehler_Training.thisRepN,WarEsEinFehler_Training.thisTrialN,WarEsEinFehler_Training.thisN,WarEsEinFehler_Training.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,WarEsEinFehler.thisRepN,WarEsEinFehler.thisTrialN,WarEsEinFehler.thisN,WarEsEinFehler.thisIndex,key_resp_4.keys,key_resp_4.rt,Orientrierung,expectedAnswer,SenktOderWaag.keys,SenktOderWaag.corr,SenktOderWaag.rt,Rating1,Rating1RT,key_resp_3.keys,key_resp_3.rt,participant,gender,age,handedness,frameRate,expName,date,
0.033,4,1.033,,,,,,,,,0,0,0,0,11,3,58,2,,,,,,,90,s,a,0,2.21676712058,-0.632837415122,2.49927755307,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,0,0,0,0,11,4,59,3,,,,,,,0,a,s,0,1.6167941963,-1.0,1.99932086139,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,0,0,0,4,,,,,,,90,s,s,1,1.14177058525,-1.0,1.50759275038,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,0,a,a,1,4.04149899396,0.730159456779,1.41609189576,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,0,2,2,4,,,,,,,90,s,s,1,1.50007250134,-1.0,1.19944122644,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,0,a,a,1,1.1168342966,0.396810864424,1.7909879558,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,0,a,a,1,1.0834695674,-1.0,2.58264735094,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,1,0,5,2,,,,,,,0,a,a,1,3.29168762576,0.460318913558,1.08270028333,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,1,1,6,4,,,,,,,90,s,s,1,6.01645908615,-0.570336461433,1.36607624061,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,1,2,7,3,,,,,,,0,a,a,1,3.40002900053,-0.671900511177,6.06570834445,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,1,3,8,1,,,,,,,0,a,s,0,1.42496849721,0.603173876555,1.55783585441,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,1,4,9,3,,,,,,,0,a,s,0,2.13343164857,-0.945342183566,0.974366287008,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,2,0,10,2,,,,,,,90,s,s,1,2.85006467376,0.563469901579,4.45748342093,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,2,1,11,3,,,,,,,0,a,a,1,2.50840373876,-1.0,2.07429109093,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,2,2,12,4,,,,,,,90,s,a,0,2.20836274022,-0.851590753033,1.46598564602,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,2,3,13,0,,,,,,,90,s,a,0,1.70847630425,0.674586099031,1.30767673644,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,2,4,14,2,,,,,,,90,s,s,1,12.1161391179,-0.890653849088,1.62432727744,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,3,0,15,4,,,,,,,90,s,a,0,3.17505768027,-1.0,3.81583955262,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,3,1,16,0,,,,,,,0,a,a,1,1.15021570751,0.603173876555,7.44056751222,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,3,2,17,4,,,,,,,0,a,s,0,1.12518734858,-1.0,1.18268090687,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,3,3,18,4,,,,,,,0,a,a,1,1.07520313206,-1.0,3.27420935049,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,3,4,19,0,,,,,,,90,s,s,1,1.00009591991,1.0,1.30776078666,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,4,0,20,3,,,,,,,0,a,a,1,6.04987129409,-1.0,5.58240097473,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,4,1,21,2,,,,,,,0,a,a,1,1.46680401285,0.24602121004,1.9743104674,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,4,2,22,0,,,,,,,90,s,a,0,1.25018702778,0.555535210193,5.16575056205,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,4,3,23,3,,,,,,,0,a,a,1,1.80012184074,-1.0,1.32435942184,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,4,4,24,4,,,,,,,90,s,a,0,1.30846687267,-1.0,1.59935409652,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,5,0,25,0,,,,,,,0,a,s,0,1.12521365438,0.499992370489,1.72429057765,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,5,1,26,2,,,,,,,0,a,a,1,1.7250839219,-1.52590218967e-05,2.24100117285,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,5,2,27,1,,,,,,,90,s,s,1,9.84961426724,0.674586099031,0.991047689196,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,5,3,28,3,,,,,,,0,a,a,1,1.30012761518,-1.0,2.02431457367,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,5,4,29,3,,,,,,,0,a,s,0,2.39174556266,-1.0,1.39935724038,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,6,0,30,0,,,,,,,0,a,a,1,2.06669352852,0.793636987869,11.9903399992,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,6,1,31,2,,,,,,,0,a,s,0,1.50841528764,-0.484397650111,3.2076274612,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,6,2,32,3,,,,,,,0,a,a,1,1.59181652414,-1.0,1.34934607646,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,6,3,33,0,,,,,,,90,s,a,0,1.80012312395,1.0,1.5909965533,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,6,4,34,1,,,,,,,90,s,s,1,2.8833145557,1.0,1.52440696475,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,7,0,35,3,,,,,,,90,s,a,0,1.20849074036,-1.0,2.34927902876,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,7,1,36,3,,,,,,,90,s,a,0,3.99168127387,-1.0,1.99096780941,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,7,2,37,2,,,,,,,0,a,a,1,2.80839212571,-1.0,2.19096915678,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,7,3,38,2,,,,,,,90,s,a,0,1.10018176662,-1.0,1.47433484838,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,7,4,39,0,,,,,,,90,s,s,1,1.60007526023,1.0,1.47440382088,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,8,0,40,0,,,,,,,0,a,a,1,0.875203709502,1.0,2.30761546319,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,8,1,41,4,,,,,,,90,s,a,0,1.15015026383,-1.0,1.29102677288,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,8,2,42,2,,,,,,,90,s,a,0,3.59992031269,-1.0,2.33270381216,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,8,3,43,1,,,,,,,90,s,a,0,1.31683179434,1.0,3.45756169671,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,8,4,44,2,,,,,,,90,s,a,0,4.44162070638,0.650782024872,1.56601599392,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,9,0,45,1,,,,,,,0,a,s,0,1.03351711032,0.642847333486,1.5909962325,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,9,1,46,1,,,,,,,0,a,s,0,5.41656796647,-0.617212176699,2.62423649037,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,9,2,47,1,,,,,,,90,s,a,0,3.49172394058,-0.523460746166,2.54922680214,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,9,3,48,1,,,,,,,0,a,a,1,4.69988970815,0.642847333486,2.7409809623,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,9,4,49,1,,,,,,,90,s,a,0,0.916882994395,0.714290074006,1.04934902784,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,10,0,50,1,,,,,,,90,s,a,0,1.10858422217,0.738094148165,1.81589569304,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,10,1,51,3,,,,,,,0,a,a,1,1.30019626689,-1.0,1.50765177802,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,10,2,52,0,,,,,,,90,s,s,1,0.975177275387,1.0,1.72441087854,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,10,3,53,2,,,,,,,0,a,a,1,1.55007468279,-0.3359578851,1.04110408625,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,10,4,54,4,,,,,,,90,s,a,0,1.02510374748,-1.0,1.84938328953,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,1,0,1,0,11,0,55,3,,,,,,,0,a,a,1,0.975191069889,-1.0,0.941025938796,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,1,0,1,0,11,1,56,2,,,,,,,0,a,a,1,3.66671296914,-0.609399557488,1.60762758952,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,1,0,1,0,11,2,57,1,,,,,,,0,a,s,0,1.01685335226,0.555535210193,1.09102702952,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,1,0,1,0,11,3,58,0,,,,,,,90,s,s,1,2.99165176005,0.642847333486,8.09065842761,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,1,0,1,0,11,4,59,4,,,,,,,0,a,a,1,2.45841984304,-1.0,2.69092071562,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,0,0,0,4,,,,,,,0,a,a,1,1.82515308689,-1.0,5.49059471626,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,0,1,1,2,,,,,,,0,a,a,1,0.950208264896,-1.0,1.54932272205,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,0,2,2,1,,,,,,,0,a,s,0,2.30004420657,0.460318913558,1.76604300548,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,0,3,3,4,,,,,,,90,s,a,0,1.16681947553,-1.0,1.66600046709,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,0,4,4,0,,,,,,,90,s,s,1,1.10018337063,-1.0,8.1156688216,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,1,0,5,3,,,,,,,90,s,a,0,1.41679541535,-0.914091706722,5.91571623619,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,1,1,6,3,,,,,,,0,a,a,1,1.29181883392,-0.250019073777,2.24929776362,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,1,2,7,0,,,,,,,0,a,a,1,1.05008559007,1.0,11.1071467068,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,1,3,8,1,,,,,,,90,s,a,0,1.4751115109,1.0,0.724445525192,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,1,4,9,0,,,,,,,90,s,s,1,1.32508860561,1.0,0.932765598694,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,2,0,10,3,,,,,,,90,s,a,0,4.76656334692,-1.0,2.03268687379,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,2,1,11,2,,,,,,,90,s,a,0,0.833466680183,-1.0,2.0660535278,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,2,2,12,0,,,,,,,0,a,a,1,2.00012062169,1.0,1.366020421,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,2,3,13,4,,,,,,,0,a,s,0,2.8833825658,-1.0,2.12430642529,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,2,4,14,0,,,,,,,0,a,a,1,2.09174145639,1.0,1.71600842299,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,3,0,15,2,,,,,,,90,s,a,0,1.59175172207,0.619043259327,1.29107361003,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,3,1,16,2,,,,,,,0,a,a,1,2.01669808391,-0.460959792477,3.39095510563,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,3,2,17,2,,,,,,,0,a,a,1,1.55011349988,-1.0,1.56603139244,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,3,3,18,4,,,,,,,0,a,s,0,4.70830146697,-1.0,2.30759653585,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,3,4,19,4,,,,,,,90,s,a,0,0.733442427524,-1.0,2.08271632345,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,4,0,20,2,,,,,,,90,s,s,1,4.18324712304,-1.0,2.56601374831,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,4,1,21,0,,,,,,,90,s,a,0,2.09171803782,-1.0,6.29910233082,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,4,2,22,3,,,,,,,0,a,a,1,0.850180804214,-1.0,0.549426662013,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,4,3,23,3,,,,,,,90,s,a,0,2.74166170492,-1.0,0.891113582002,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,4,4,24,4,,,,,,,0,a,s,0,1.67507083316,-1.0,2.04099373024,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,5,0,25,2,,,,,,,0,a,a,1,1.62513313298,0.269825284199,1.15769842268,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,5,1,26,1,,,,,,,0,a,a,1,1.20849266518,0.793636987869,1.11605538845,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,5,2,27,3,,,,,,,0,a,a,1,1.37506319807,-1.0,2.07437385794,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,5,3,28,1,,,,,,,0,a,s,0,1.33348689073,0.563469901579,1.14103594783,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,5,4,29,4,,,,,,,0,a,a,1,1.9750977164,-1.0,4.54083268745,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,6,0,30,1,,,,,,,0,a,a,1,1.0501840764,0.666651407645,1.02436173161,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,6,1,31,3,,,,,,,90,s,a,0,0.87512350891,-1.0,3.38264728678,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,6,2,32,2,,,,,,,0,a,a,1,3.09998158594,-1.0,1.88271080565,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,6,3,33,1,,,,,,,0,a,a,1,1.36681504845,1.0,1.78266345522,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,6,4,34,1,,,,,,,90,s,a,0,1.35015578163,1.0,1.19937642436,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,7,0,35,0,,,,,,,0,a,a,1,1.21680112563,1.0,1.69103716688,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,7,1,36,4,,,,,,,90,s,a,0,0.841847962777,-1.0,1.29108419651,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,7,2,37,4,,,,,,,90,s,a,0,3.15836152117,-1.0,0.832735571593,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,7,3,38,3,,,,,,,0,a,a,1,1.60847450776,-1.0,1.61600951372,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,7,4,39,1,,,,,,,0,a,a,1,3.85827111906,1.0,1.57439310609,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,8,0,40,0,,,,,,,0,a,a,1,0.791779375231,1.0,2.41602645208,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,8,1,41,2,,,,,,,90,s,a,0,1.0584450581,1.0,0.64114309582,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,8,2,42,1,,,,,,,90,s,a,0,2.05846494785,1.0,0.541047625035,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,8,3,43,2,,,,,,,90,s,a,0,2.65003381257,0.619043259327,1.39938290457,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,8,4,44,3,,,,,,,90,s,a,0,1.43342260194,-1.0,1.0078262945,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,9,0,45,0,,,,,,,0,a,a,1,2.59174049398,1.0,1.51600611321,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,9,1,46,3,,,,,,,90,s,s,1,0.583509988503,-1.0,1.99101079692,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,9,2,47,4,,,,,,,90,s,s,1,1.24177206094,-1.0,0.474455790867,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,9,3,48,2,,,,,,,0,a,s,0,2.06673779924,0.484122987716,1.41606302355,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,9,4,49,0,,,,,,,90,s,a,0,3.46663623322,0.761898222324,1.91602741449,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,10,0,50,1,,,,,,,0,a,a,1,0.908451025028,1.0,0.624468751284,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,10,1,51,1,,,,,,,90,s,a,0,0.85845397641,1.0,0.45782058422,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,10,2,52,3,,,,,,,0,a,a,1,1.10017342576,-1.0,2.04095812118,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.017,2,1.017,,,,,,,,,2,0,2,0,10,3,53,3,,,,,,,90,s,a,0,1.15012459964,-1.0,1.13272684577,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,10,4,54,0,,,,,,,90,s,s,1,1.55844762452,1.0,1.12430514208,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.067,8,1.067,,,,,,,,,2,0,2,0,11,0,55,1,,,,,,,0,a,s,0,1.47508071388,0.69839017319,1.21609471882,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,11,1,56,4,,,,,,,0,a,a,1,1.83340861496,-1.0,1.90769489385,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.0083,1,1.0083,,,,,,,,,2,0,2,0,11,2,57,4,,,,,,,90,s,s,1,1.14186490114,-1.0,0.707702528949,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.133,16,1.133,,,,,,,,,2,0,2,0,11,3,58,0,,,,,,,90,s,s,1,1.69176442584,1.0,1.61597615027,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
0.033,4,1.033,,,,,,,,,2,0,2,0,11,4,59,2,,,,,,,0,a,s,0,2.26680651511,-1.0,0.899337992239,,,03,m,23,r,120.347624655,MaskierungsExperimentExpra,2016_Dez_12_1729,
